layer_name,layer_idx,class_i,class_j,cosine_similarity
features.0,0,7,26,0.7397015690803528
features.0,0,7,27,0.5666248202323914
features.0,0,7,28,0.17466986179351807
features.0,0,7,29,0.6124364733695984
features.0,0,7,30,0.08237995952367783
features.0,0,7,31,0.07785752415657043
features.0,0,7,32,0.2299453616142273
features.0,0,7,33,0.3616882860660553
features.0,0,7,34,0.34239035844802856
features.0,0,7,35,0.6101823449134827
features.0,0,7,36,0.40845128893852234
features.0,0,7,37,0.5894352793693542
features.0,0,7,38,0.8413371443748474
features.0,0,7,39,0.41871383786201477
features.0,0,7,40,0.9261566400527954
features.0,0,7,41,0.29087963700294495
features.0,0,7,42,0.663738489151001
features.0,0,7,43,0.8958032727241516
features.0,0,7,44,0.032432008534669876
features.0,0,7,45,0.511820375919342
features.0,0,7,46,0.41376927495002747
features.0,0,7,47,0.7974438071250916
features.0,0,7,48,0.34738725423812866
features.0,0,7,49,0.6126752495765686
features.0,0,7,50,0.6884680986404419
features.0,0,7,51,0.6691904664039612
features.0,0,7,52,0.2204359769821167
features.0,0,7,53,0.5751736760139465
features.0,0,7,54,0.35856539011001587
features.0,0,7,55,0.03987289220094681
features.0,0,7,56,0.8515761494636536
features.0,0,7,57,0.5455004572868347
features.0,0,7,58,0.21037006378173828
features.0,0,7,59,0.25684428215026855
features.0,0,7,60,0.4149765074253082
features.0,0,7,61,0.16802045702934265
features.0,0,8,0,0.27014821767807007
features.0,0,8,1,0.7072710394859314
features.0,0,8,2,0.7310892343521118
features.0,0,8,3,0.0443795807659626
features.0,0,8,4,0.1323680728673935
features.0,0,8,5,0.5859366655349731
features.0,0,8,6,0.05404147878289223
features.0,0,8,7,0.8478385210037231
features.0,0,8,9,0.9419897794723511
features.0,0,8,10,0.36287274956703186
features.0,0,8,11,0.5634210109710693
features.0,0,8,12,0.8462711572647095
features.0,0,8,13,0.8385576605796814
features.0,0,8,14,0.7546789050102234
features.0,0,8,15,0.36877164244651794
features.0,0,8,16,0.36483460664749146
features.0,0,8,17,0.09682808816432953
features.0,0,8,18,0.052174344658851624
features.0,0,8,19,0.3596571385860443
features.0,0,8,20,0.4549585282802582
features.0,0,8,21,0.8820428848266602
features.0,0,8,22,0.2684623599052429
features.0,0,8,23,0.713686466217041
features.0,0,8,24,0.18729810416698456
features.0,0,8,25,0.06730752438306808
features.0,0,8,26,0.740019679069519
features.0,0,8,27,0.7732858657836914
features.0,0,8,28,0.0708262100815773
features.0,0,8,29,0.38386648893356323
features.0,0,8,30,0.2135564237833023
features.0,0,8,31,0.2998550832271576
features.0,0,8,32,0.31803297996520996
features.0,0,8,33,0.4984813630580902
features.0,0,8,34,0.1545107513666153
features.0,0,8,35,0.8882968425750732
features.0,0,8,36,0.0890861377120018
features.0,0,8,37,0.21619229018688202
features.0,0,8,38,0.6835748553276062
features.0,0,8,39,0.2635384202003479
features.0,0,8,40,0.9278678297996521
features.0,0,8,41,0.11165668070316315
features.0,0,8,42,0.9207671284675598
features.0,0,8,43,0.8466227650642395
features.0,0,8,44,0.007850619964301586
features.0,0,8,45,0.5807902812957764
features.0,0,8,46,0.4516757130622864
features.0,0,8,47,0.606688916683197
features.0,0,8,48,0.4077451229095459
features.0,0,8,49,0.45656073093414307
features.0,0,8,50,0.5901376605033875
features.0,0,8,51,0.6070343255996704
features.0,0,8,52,0.687069296836853
features.0,0,8,53,0.7751225829124451
features.0,0,8,54,0.09340471774339676
features.0,0,8,55,0.07156461477279663
features.0,0,8,56,0.7425559759140015
features.0,0,8,57,0.6377052664756775
features.0,0,8,58,0.091280996799469
features.0,0,8,59,0.2593767046928406
features.0,0,8,60,0.0894409790635109
features.0,0,8,61,0.409122496843338
features.0,0,9,0,0.31664809584617615
features.0,0,9,1,0.7050333023071289
features.0,0,9,2,0.7311558127403259
features.0,0,9,3,0.2569136917591095
features.0,0,9,4,0.3083838224411011
features.0,0,9,5,0.611016035079956
features.0,0,9,6,0.04132702574133873
features.0,0,9,7,0.8804160952568054
features.0,0,9,8,0.9419897794723511
features.0,0,9,10,0.4486023783683777
features.0,0,9,11,0.4881013035774231
features.0,0,9,12,0.7921587228775024
features.0,0,9,13,0.790921151638031
features.0,0,9,14,0.8488186001777649
features.0,0,9,15,0.5106490254402161
features.0,0,9,16,0.41956251859664917
features.0,0,9,17,0.2290399819612503
features.0,0,9,18,0.0230255126953125
features.0,0,9,19,0.4772282838821411
features.0,0,9,20,0.5833811163902283
features.0,0,9,21,0.8641545176506042
features.0,0,9,22,0.1835084706544876
features.0,0,9,23,0.6067657470703125
