layer_name,layer_idx,class_i,class_j,cosine_similarity
features.10,4,1,6,0.07015515118837357
features.10,4,1,7,0.09345610439777374
features.10,4,1,8,0.1627444475889206
features.10,4,1,9,0.18970081210136414
features.10,4,2,0,0.017080921679735184
features.10,4,2,1,0.1461826115846634
features.10,4,2,3,0.4490678608417511
features.10,4,2,4,0.03861302137374878
features.10,4,2,5,0.4110299348831177
features.10,4,2,6,0.3456405699253082
features.10,4,2,7,0.09213287383317947
features.10,4,2,8,0.23479215800762177
features.10,4,2,9,0.4097018837928772
features.10,4,3,0,0.11764149367809296
features.10,4,3,1,0.01579245552420616
features.10,4,3,2,0.4490678608417511
features.10,4,3,4,0.41702377796173096
features.10,4,3,5,0.10426148772239685
features.10,4,3,6,0.22146545350551605
features.10,4,3,7,0.27356868982315063
features.10,4,3,8,0.05125319957733154
features.10,4,3,9,0.07897508144378662
features.10,4,4,0,0.037942975759506226
features.10,4,4,1,0.09906601905822754
features.10,4,4,2,0.03861302137374878
features.10,4,4,3,0.41702377796173096
features.10,4,4,5,0.08138685673475266
features.10,4,4,6,0.2631925344467163
features.10,4,4,7,0.21681222319602966
features.10,4,4,8,0.01137905940413475
features.10,4,4,9,0.04703260958194733
features.10,4,5,0,0.2522136867046356
features.10,4,5,1,0.2809229791164398
features.10,4,5,2,0.4110299348831177
features.10,4,5,3,0.10426148772239685
features.10,4,5,4,0.08138685673475266
features.10,4,5,6,0.16618911921977997
features.10,4,5,7,0.01725783385336399
features.10,4,5,8,0.3665972352027893
features.10,4,5,9,0.28772416710853577
features.10,4,6,0,0.07739876955747604
features.10,4,6,1,0.07015515118837357
features.10,4,6,2,0.3456405699253082
features.10,4,6,3,0.22146545350551605
features.10,4,6,4,0.2631925344467163
features.10,4,6,5,0.16618911921977997
features.10,4,6,7,0.12580759823322296
features.10,4,6,8,0.026625636965036392
features.10,4,6,9,0.11976256966590881
features.10,4,7,0,0.14439992606639862
features.10,4,7,1,0.09345610439777374
features.10,4,7,2,0.09213287383317947
features.10,4,7,3,0.27356868982315063
features.10,4,7,4,0.21681222319602966
features.10,4,7,5,0.01725783385336399
features.10,4,7,6,0.12580759823322296
features.10,4,7,8,0.19483821094036102
features.10,4,7,9,0.05130448192358017
features.10,4,8,0,0.497888445854187
features.10,4,8,1,0.1627444475889206
features.10,4,8,2,0.23479215800762177
features.10,4,8,3,0.05125319957733154
features.10,4,8,4,0.01137905940413475
features.10,4,8,5,0.3665972352027893
features.10,4,8,6,0.026625636965036392
features.10,4,8,7,0.19483821094036102
features.10,4,8,9,0.16438819468021393
features.10,4,9,0,0.31045472621917725
features.10,4,9,1,0.18970081210136414
features.10,4,9,2,0.4097018837928772
features.10,4,9,3,0.07897508144378662
features.10,4,9,4,0.04703260958194733
features.10,4,9,5,0.28772416710853577
features.10,4,9,6,0.11976256966590881
features.10,4,9,7,0.05130448192358017
features.10,4,9,8,0.16438819468021393
features.12,5,0,1,0.14118073880672455
features.12,5,0,2,0.019375694915652275
features.12,5,0,3,0.11288636177778244
features.12,5,0,4,0.11867881566286087
features.12,5,0,5,0.24533341825008392
features.12,5,0,6,0.2197285294532776
features.12,5,0,7,0.22794771194458008
features.12,5,0,8,0.5572179555892944
features.12,5,0,9,0.0855356827378273
features.12,5,1,0,0.14118073880672455
features.12,5,1,2,0.2224700152873993
features.12,5,1,3,0.05779901146888733
features.12,5,1,4,0.050750941038131714
features.12,5,1,5,0.09964987635612488
features.12,5,1,6,0.052615322172641754
features.12,5,1,7,0.09806607663631439
features.12,5,1,8,0.23797038197517395
features.12,5,1,9,0.19137994945049286
features.12,5,2,0,0.019375694915652275
features.12,5,2,1,0.2224700152873993
features.12,5,2,3,0.3387756943702698
features.12,5,2,4,0.16294312477111816
features.12,5,2,5,0.48269543051719666
features.12,5,2,6,0.23186779022216797
features.12,5,2,7,0.0123297069221735
features.12,5,2,8,0.1746273636817932
features.12,5,2,9,0.3707042336463928
features.12,5,3,0,0.11288636177778244
features.12,5,3,1,0.05779901146888733
features.12,5,3,2,0.3387756943702698
features.12,5,3,4,0.1825546771287918
features.12,5,3,5,0.018574848771095276
features.12,5,3,6,0.11622980982065201
features.12,5,3,7,0.2253963053226471
features.12,5,3,8,0.12557996809482574
features.12,5,3,9,5.402229726314545e-05
features.12,5,4,0,0.11867881566286087
features.12,5,4,1,0.050750941038131714
features.12,5,4,2,0.16294312477111816
features.12,5,4,3,0.1825546771287918
features.12,5,4,5,0.10724958032369614
features.12,5,4,6,0.18120674788951874
features.12,5,4,7,0.00770108588039875
features.12,5,4,8,0.10919614136219025
features.12,5,4,9,0.09447071701288223
features.12,5,5,0,0.24533341825008392
features.12,5,5,1,0.09964987635612488
features.12,5,5,2,0.48269543051719666
features.12,5,5,3,0.018574848771095276
features.12,5,5,4,0.10724958032369614
features.12,5,5,6,0.12230332940816879
features.12,5,5,7,0.05552277714014053
features.12,5,5,8,0.33791008591651917
features.12,5,5,9,0.37397512793540955
features.12,5,6,0,0.2197285294532776
features.12,5,6,1,0.052615322172641754
features.12,5,6,2,0.23186779022216797
features.12,5,6,3,0.11622980982065201
features.12,5,6,4,0.18120674788951874
features.12,5,6,5,0.12230332940816879
features.12,5,6,7,0.20189723372459412
features.12,5,6,8,0.03840915113687515
features.12,5,6,9,0.04180055856704712
features.12,5,7,0,0.22794771194458008
features.12,5,7,1,0.09806607663631439
features.12,5,7,2,0.0123297069221735
features.12,5,7,3,0.2253963053226471
features.12,5,7,4,0.00770108588039875
features.12,5,7,5,0.05552277714014053
features.12,5,7,6,0.20189723372459412
features.12,5,7,8,0.24316611886024475
features.12,5,7,9,0.043807365000247955
features.12,5,8,0,0.5572179555892944
features.12,5,8,1,0.23797038197517395
features.12,5,8,2,0.1746273636817932
features.12,5,8,3,0.12557996809482574
features.12,5,8,4,0.10919614136219025
features.12,5,8,5,0.33791008591651917
features.12,5,8,6,0.03840915113687515
features.12,5,8,7,0.24316611886024475
features.12,5,8,9,0.32941916584968567
features.12,5,9,0,0.0855356827378273
features.12,5,9,1,0.19137994945049286
features.12,5,9,2,0.3707042336463928
features.12,5,9,3,5.402229726314545e-05
features.12,5,9,4,0.09447071701288223
features.12,5,9,5,0.37397512793540955
features.12,5,9,6,0.04180055856704712
features.12,5,9,7,0.043807365000247955
features.12,5,9,8,0.32941916584968567
features.15,6,0,1,0.17351773381233215
features.15,6,0,2,0.016149526461958885
features.15,6,0,3,0.0558803491294384
features.15,6,0,4,0.1628362089395523
features.15,6,0,5,0.2152099907398224
features.15,6,0,6,0.1571865677833557
features.15,6,0,7,0.15972144901752472
features.15,6,0,8,0.5959138870239258
features.15,6,0,9,0.09203311800956726
features.15,6,1,0,0.17351773381233215
features.15,6,1,2,0.15499810874462128
features.15,6,1,3,0.020787788555026054
features.15,6,1,4,0.05567649006843567
features.15,6,1,5,0.149746373295784
features.15,6,1,6,0.026848651468753815
features.15,6,1,7,0.0010017240419983864
features.15,6,1,8,0.2723195254802704
features.15,6,1,9,0.3149690330028534
features.15,6,2,0,0.016149526461958885
features.15,6,2,1,0.15499810874462128
features.15,6,2,3,0.37885719537734985
features.15,6,2,4,0.19655345380306244
features.15,6,2,5,0.44030478596687317
features.15,6,2,6,0.14529474079608917
features.15,6,2,7,0.009512173011898994
features.15,6,2,8,0.042632319033145905
features.15,6,2,9,0.14100101590156555
features.15,6,3,0,0.0558803491294384
features.15,6,3,1,0.020787788555026054
features.15,6,3,2,0.37885719537734985
features.15,6,3,4,0.058771539479494095
features.15,6,3,5,0.092553049325943
features.15,6,3,6,0.14492183923721313
features.15,6,3,7,0.2632487416267395
features.15,6,3,8,0.1002470850944519
features.15,6,3,9,0.08478894084692001
features.15,6,4,0,0.1628362089395523
features.15,6,4,1,0.05567649006843567
features.15,6,4,2,0.19655345380306244
features.15,6,4,3,0.058771539479494095
features.15,6,4,5,0.04654703289270401
features.15,6,4,6,0.02077065408229828
features.15,6,4,7,0.16786625981330872
features.15,6,4,8,0.11373080313205719
features.15,6,4,9,0.15292851626873016
features.15,6,5,0,0.2152099907398224
features.15,6,5,1,0.149746373295784
features.15,6,5,2,0.44030478596687317
features.15,6,5,3,0.092553049325943
features.15,6,5,4,0.04654703289270401
features.15,6,5,6,0.05643804371356964
features.15,6,5,7,0.09965222328901291
features.15,6,5,8,0.14656470715999603
features.15,6,5,9,0.15706053376197815
features.15,6,6,0,0.1571865677833557
features.15,6,6,1,0.026848651468753815
features.15,6,6,2,0.14529474079608917
features.15,6,6,3,0.14492183923721313
features.15,6,6,4,0.02077065408229828
features.15,6,6,5,0.05643804371356964
features.15,6,6,7,0.05811920762062073
features.15,6,6,8,0.05081440508365631
features.15,6,6,9,0.028867613524198532
features.15,6,7,0,0.15972144901752472
features.15,6,7,1,0.0010017240419983864
features.15,6,7,2,0.009512173011898994
features.15,6,7,3,0.2632487416267395
features.15,6,7,4,0.16786625981330872
features.15,6,7,5,0.09965222328901291
features.15,6,7,6,0.05811920762062073
features.15,6,7,8,0.22830498218536377
features.15,6,7,9,0.09800440073013306
features.15,6,8,0,0.5959138870239258
features.15,6,8,1,0.2723195254802704
features.15,6,8,2,0.042632319033145905
features.15,6,8,3,0.1002470850944519
features.15,6,8,4,0.11373080313205719
features.15,6,8,5,0.14656470715999603
features.15,6,8,6,0.05081440508365631
features.15,6,8,7,0.22830498218536377
features.15,6,8,9,0.21684685349464417
features.15,6,9,0,0.09203311800956726
features.15,6,9,1,0.3149690330028534
features.15,6,9,2,0.14100101590156555
features.15,6,9,3,0.08478894084692001
features.15,6,9,4,0.15292851626873016
features.15,6,9,5,0.15706053376197815
features.15,6,9,6,0.028867613524198532
features.15,6,9,7,0.09800440073013306
features.15,6,9,8,0.21684685349464417
features.17,7,0,1,0.13170811533927917
features.17,7,0,2,0.020049946382641792
features.17,7,0,3,0.09990467876195908
features.17,7,0,4,0.14752690494060516
features.17,7,0,5,0.20029862225055695
features.17,7,0,6,0.1985979974269867
features.17,7,0,7,0.16202858090400696
features.17,7,0,8,0.5638821125030518
features.17,7,0,9,0.058302924036979675
features.17,7,1,0,0.13170811533927917
features.17,7,1,2,0.16652584075927734
features.17,7,1,3,0.05189061909914017
features.17,7,1,4,0.06710020452737808
features.17,7,1,5,0.10688526928424835
features.17,7,1,6,0.0037899171002209187
features.17,7,1,7,0.08243998885154724
features.17,7,1,8,0.28664228320121765
features.17,7,1,9,0.3094364404678345
features.17,7,2,0,0.020049946382641792
features.17,7,2,1,0.16652584075927734
features.17,7,2,3,0.3758639097213745
features.17,7,2,4,0.2267148643732071
features.17,7,2,5,0.24831825494766235
features.17,7,2,6,0.048912499099969864
features.17,7,2,7,0.10339730978012085
features.17,7,2,8,0.0061689987778663635
features.17,7,2,9,0.1663949340581894
features.17,7,3,0,0.09990467876195908
features.17,7,3,1,0.05189061909914017
features.17,7,3,2,0.3758639097213745
features.17,7,3,4,0.023340459913015366
features.17,7,3,5,0.36194682121276855
features.17,7,3,6,0.037822142243385315
features.17,7,3,7,0.1577979028224945
features.17,7,3,8,0.18568581342697144
features.17,7,3,9,0.09589235484600067
features.17,7,4,0,0.14752690494060516
features.17,7,4,1,0.06710020452737808
features.17,7,4,2,0.2267148643732071
features.17,7,4,3,0.023340459913015366
features.17,7,4,5,0.09275969117879868
features.17,7,4,6,0.09393204748630524
features.17,7,4,7,0.21036995947360992
features.17,7,4,8,0.09195801615715027
features.17,7,4,9,0.14457380771636963
features.17,7,5,0,0.20029862225055695
features.17,7,5,1,0.10688526928424835
features.17,7,5,2,0.24831825494766235
features.17,7,5,3,0.36194682121276855
features.17,7,5,4,0.09275969117879868
features.17,7,5,6,0.03706594184041023
features.17,7,5,7,0.04457130655646324
features.17,7,5,8,0.15127402544021606
features.17,7,5,9,0.17929281294345856
features.17,7,6,0,0.1985979974269867
features.17,7,6,1,0.0037899171002209187
features.17,7,6,2,0.048912499099969864
features.17,7,6,3,0.037822142243385315
features.17,7,6,4,0.09393204748630524
features.17,7,6,5,0.03706594184041023
features.17,7,6,7,0.04239382967352867
features.17,7,6,8,0.06625377386808395
features.17,7,6,9,0.02738095633685589
