layer_name,layer_idx,class_i,class_j,cosine_similarity
layer1.1.bn1,3,8,0,0.2807912826538086
layer1.1.bn1,3,8,1,0.3151961863040924
layer1.1.bn1,3,8,2,0.006466156803071499
layer1.1.bn1,3,8,3,0.19540147483348846
layer1.1.bn1,3,8,4,0.5880829095840454
layer1.1.bn1,3,8,5,0.28432270884513855
layer1.1.bn1,3,8,6,0.10426828265190125
layer1.1.bn1,3,8,7,0.09225039184093475
layer1.1.bn1,3,8,9,0.36730194091796875
layer1.1.bn1,3,9,0,0.6819449663162231
layer1.1.bn1,3,9,1,0.871220052242279
layer1.1.bn1,3,9,2,0.6806561946868896
layer1.1.bn1,3,9,3,0.2353067249059677
layer1.1.bn1,3,9,4,0.5396208763122559
layer1.1.bn1,3,9,5,0.366158664226532
layer1.1.bn1,3,9,6,0.07110857963562012
layer1.1.bn1,3,9,7,0.030818454921245575
layer1.1.bn1,3,9,8,0.36730194091796875
layer1.1.bn2,4,0,1,0.5666021704673767
layer1.1.bn2,4,0,2,0.4109153151512146
layer1.1.bn2,4,0,3,0.26602670550346375
layer1.1.bn2,4,0,4,0.11786577105522156
layer1.1.bn2,4,0,5,0.27496713399887085
layer1.1.bn2,4,0,6,0.09657542407512665
layer1.1.bn2,4,0,7,0.14089393615722656
layer1.1.bn2,4,0,8,0.3075040876865387
layer1.1.bn2,4,0,9,0.4507109224796295
layer1.1.bn2,4,1,0,0.5666021704673767
layer1.1.bn2,4,1,2,0.6613789200782776
layer1.1.bn2,4,1,3,0.11116703599691391
layer1.1.bn2,4,1,4,0.46195846796035767
layer1.1.bn2,4,1,5,0.2817760407924652
layer1.1.bn2,4,1,6,0.26785361766815186
layer1.1.bn2,4,1,7,0.06669992208480835
layer1.1.bn2,4,1,8,0.36837324500083923
layer1.1.bn2,4,1,9,0.783855140209198
layer1.1.bn2,4,2,0,0.4109153151512146
layer1.1.bn2,4,2,1,0.6613789200782776
layer1.1.bn2,4,2,3,0.013487126678228378
layer1.1.bn2,4,2,4,0.0007634740322828293
layer1.1.bn2,4,2,5,0.672868013381958
layer1.1.bn2,4,2,6,0.3388853073120117
