layer_name,layer_idx,batch_idx,sample_idx,alpha_bias,alpha_weight
layer2.0.downsample.1,7,66,62,0.42743098735809326,0.47767549753189087
layer2.0.downsample.1,7,66,63,0.6270925402641296,0.5252388715744019
layer2.1.bn1,8,66,0,0.6587969660758972,0.5982596278190613
layer2.1.bn1,8,66,1,0.5360063314437866,0.5449053049087524
layer2.1.bn1,8,66,2,0.7350603342056274,0.6843477487564087
layer2.1.bn1,8,66,3,0.6133968830108643,0.5316261649131775
layer2.1.bn1,8,66,4,0.6673249006271362,0.5897634625434875
layer2.1.bn1,8,66,5,0.5836451649665833,0.6163477897644043
layer2.1.bn1,8,66,6,0.652966320514679,0.615023136138916
layer2.1.bn1,8,66,7,0.4234847128391266,0.3919313848018646
layer2.1.bn1,8,66,8,0.515888512134552,0.4014838933944702
layer2.1.bn1,8,66,9,0.48465806245803833,0.42573150992393494
layer2.1.bn1,8,66,10,0.43282002210617065,0.4164946675300598
layer2.1.bn1,8,66,11,0.41463446617126465,0.42333996295928955
layer2.1.bn1,8,66,12,0.501583993434906,0.37571749091148376
layer2.1.bn1,8,66,13,0.38966286182403564,0.3467489182949066
layer2.1.bn1,8,66,14,0.5849053263664246,0.49903273582458496
layer2.1.bn1,8,66,15,0.512039065361023,0.4620985984802246
layer2.1.bn1,8,66,16,0.5336118936538696,0.48398205637931824
layer2.1.bn1,8,66,17,0.5160824656486511,0.49766433238983154
layer2.1.bn1,8,66,18,0.5281708836555481,0.5843732953071594
layer2.1.bn1,8,66,19,0.7691376805305481,0.7111800909042358
layer2.1.bn1,8,66,20,0.5649614334106445,0.4949076473712921
layer2.1.bn1,8,66,21,0.1354523003101349,0.13156349956989288
layer2.1.bn1,8,66,22,0.4684613347053528,0.40676364302635193
layer2.1.bn1,8,66,23,0.4267033040523529,0.38696256279945374
layer2.1.bn1,8,66,24,0.28857699036598206,0.24007408320903778
layer2.1.bn1,8,66,25,0.39056485891342163,0.3521841764450073
layer2.1.bn1,8,66,26,0.057097695767879486,-0.005245087668299675
layer2.1.bn1,8,66,27,0.5042017698287964,0.41415202617645264
layer2.1.bn1,8,66,28,0.5653908848762512,0.5760822296142578
layer2.1.bn1,8,66,29,0.4251551926136017,0.35089847445487976
layer2.1.bn1,8,66,30,0.42827659845352173,0.3901160955429077
layer2.1.bn1,8,66,31,0.6017080545425415,0.5940762162208557
layer2.1.bn1,8,66,32,0.5363664627075195,0.48876625299453735
layer2.1.bn1,8,66,33,0.26918113231658936,0.19673053920269012
layer2.1.bn1,8,66,34,0.7056350708007812,0.6772242784500122
layer2.1.bn1,8,66,35,0.3218144178390503,0.28507110476493835
layer2.1.bn1,8,66,36,0.3360694348812103,0.34469717741012573
layer2.1.bn1,8,66,37,0.5818977355957031,0.5535509586334229
layer2.1.bn1,8,66,38,0.5394042730331421,0.5146909952163696
layer2.1.bn1,8,66,39,0.7547775506973267,0.7345712780952454
